match,velocity,north,east,lat,lon,current_velocity,current_latitude,current_longitude,delta_time,u1,u2
1,42.544361114502,-0.36492837758947422,-0.93103559503915534,26.007494904119515,-80.167589959192128,60.1625022888184,25.897345000998634,-80.257718758219681,536,14844,14846
1,45.8261108398438,-0.36492837758947422,-0.93103559503915534,43.438779187562609,-70.494453897761872,75.7204208374023,43.365436592960137,-70.54421881204766,219,14844,14845
1,45.8261108398438,-0.36492837758947422,-0.93103559503915534,43.438779187562609,-70.494453897761872,0.0,43.320575734386914,-70.612319995989509,584,14844,14846
1,27.2409000396729,-0.36492837758947422,-0.93103559503915534,36.691785125234539,-119.75031022634856,13.3967599868774,36.557607286315452,-119.73990737062638,589,14844,14846
1,0.0,-0.36492837758947422,-0.93103559503915534,37.669915475507239,-120.91261062835122,44.6455001831055,37.643050769147322,-120.90480202738341,182,14844,14845
1,0.0,-0.36492837758947422,-0.93103559503915534,37.669915475507239,-120.91261062835122,0.0,37.614691118254157,-120.89197322575487,545,14844,14846
1,0.0186411291360855,-0.36492837758947422,-0.93103559503915534,34.253853887761792,-118.59961400927116,38.7052001953125,34.246945098466504,-118.59906762073447,170,14844,14845
1,0.0186411291360855,-0.36492837758947422,-0.93103559503915534,34.253853887761792,-118.59961400927116,37.1393394470215,34.229929444886814,-118.54126922109849,542,14844,14846
1,29.1137733459473,-0.36492837758947422,-0.93103559503915534,26.124247558576986,-80.169901669982778,0.0,26.12012565919003,-80.169813995206027,198,14844,14845
1,29.1137733459473,-0.36492837758947422,-0.93103559503915534,26.124247558576986,-80.169901669982778,26.6978797912598,26.116247319841253,-80.16968594154082,556,14844,14846
1,12.2410097122192,-0.36492837758947422,-0.93103559503915534,40.75380770256686,-74.002137679759059,0.0,40.753852156157464,-74.002106285568715,260,14844,14845
1,12.2410097122192,-0.36492837758947422,-0.93103559503915534,40.75380770256686,-74.002137679759059,0.0,40.75382328027964,-74.002110571997946,260,14844,14846
1,12.2410097122192,-0.36492837758947422,-0.93103559503915534,40.75380770256686,-74.002137679759059,0.0,40.753819296025718,-74.00210397445359,260,14844,14847
1,12.2410097122192,-0.36492837758947422,-0.93103559503915534,40.75380770256686,-74.002137679759059,0.0,40.753846139309637,-74.002114060875527,260,14844,14847
1,0.0,-0.36492837758947422,-0.93103559503915534,41.862026435467726,-87.636877088295236,13.4961795806885,41.855105055672979,-87.636975191010549,303,14844,14846
1,74.6515121459961,-0.36492837758947422,-0.93103559503915534,41.43496784945669,-72.834748429046684,81.4290924072266,41.352927442074005,-72.8907409257666,217,14844,14845
1,74.6515121459961,-0.36492837758947422,-0.93103559503915534,41.43496784945669,-72.834748429046684,8.41313171386719,41.305652792410456,-72.921416619560176,582,14844,14846
1,29.254150390625,-0.36492837758947422,-0.93103559503915534,39.113286416564641,-120.94791201744508,0.211266100406647,39.098725364845649,-120.95379680507232,255,14844,14845
1,29.254150390625,-0.36492837758947422,-0.93103559503915534,39.113286416564641,-120.94791201744508,0.0,39.097157973131296,-120.95481210954095,510,14844,14846
1,66.4000015258789,-0.36492837758947422,-0.93103559503915534,40.001697986751743,-75.143174985478467,42.2000007629395,39.97758708265745,-75.192162979297891,181,14844,14845
1,66.4000015258789,-0.36492837758947422,-0.93103559503915534,40.001697986751743,-75.143174985478467,19.2000007629395,39.957051723489762,-75.181505356479121,539,14844,14846
1,75.7016296386719,-0.36492837758947422,-0.93103559503915534,33.604136353369604,-79.850474360507846,76.1614532470703,33.5160398258682,-79.882357969571885,253,14844,14845
1,75.7016296386719,-0.36492837758947422,-0.93103559503915534,33.604136353369604,-79.850474360507846,76.1614532470703,33.516036457617851,-79.882363728636037,253,14844,14846
1,75.7016296386719,-0.36492837758947422,-0.93103559503915534,33.604136353369604,-79.850474360507846,76.1614532470703,33.516059047038176,-79.882385629384515,253,14844,14847
1,117.900001525879,-0.36492837758947422,-0.93103559503915534,39.445099173458125,-76.225275206678646,40.9000015258789,39.409556903515849,-76.30807876701418,215,14844,14845
1,117.900001525879,-0.36492837758947422,-0.93103559503915534,39.445099173458125,-76.225275206678646,122.900001525879,39.336040735038424,-76.427950607558316,568,14844,14846
1,75.6999969482422,-0.36492837758947422,-0.93103559503915534,41.282627882717286,-72.870820209601831,32.9000015258789,41.280139555367022,-72.83933488892896,240,14844,14845
1,0.0,-0.36492837758947422,-0.93103559503915534,41.864807350939088,-87.63697627060111,1.72119796276093,41.863070248687471,-87.63689276880001,269,14844,14846
1,78.7246322631836,-0.36492837758947422,-0.93103559503915534,40.39069741715052,-88.12583735685601,79.3129425048828,40.33711301176897,-88.148334922377913,181,14844,14845
1,78.7246322631836,-0.36492837758947422,-0.93103559503915534,40.39069741715052,-88.12583735685601,60.8197898864746,40.295676723652313,-88.165703393180536,552,14844,14846
1,48.15625,-0.36492837758947422,-0.93103559503915534,35.134046486052448,-106.63350916856605,17.5661602020264,35.09584090367445,-106.64490183821795,316,14845,14846
1,15.4534997940063,-0.36492837758947422,-0.93103559503915534,35.328663901272186,-120.67821246168756,24.5690097808838,35.326345640571532,-120.68860070793885,347,14845,14846
1,0.0693451389670372,-0.36492837758947422,-0.93103559503915534,37.614349242226012,-77.4949440717104,0.11408393830061,37.614374539594195,-77.494943677205129,364,14845,14846
1,0.0,-0.36492837758947422,-0.93103559503915534,42.642209104934636,-73.741670186909758,0.0,42.642234790483961,-73.741638495266926,372,14845,14846
1,41.0724563598633,-0.36492837758947422,-0.93103559503915534,42.20441919383623,-71.150047913628853,91.8262023925781,42.094446296236008,-71.194016638666753,336,14845,14846
1,30.162899017334,-0.36492837758947422,-0.93103559503915534,41.536399981939063,-88.079145556910774,40.6004600524902,41.519638749403725,-88.079710119527576,367,14845,14846
1,44.1484107971191,-0.36492837758947422,-0.93103559503915534,42.821567902197657,-87.926237318570827,63.7192344665527,42.730226758569991,-87.908024007681036,336,14845,14846
1,68.6925735473633,-0.36492837758947422,-0.93103559503915534,39.193568809795309,-89.963842841664118,73.8437271118164,39.133026385377214,-90.032138847433856,313,14845,14846
1,0.0335540995001793,-0.36492837758947422,-0.93103559503915534,38.899456181986316,-77.004778285991421,0.0335540995001793,38.899486379254277,-77.004744329669393,370,14845,14846
1,24.9150371551514,-0.36492837758947422,-0.93103559503915534,46.718999643543427,-122.95197248779562,44.0924911499023,46.688644048535139,-122.96528043637544,331,14845,14846
1,3.40685963630676,-0.36492837758947422,-0.93103559503915534,40.708454752124339,-74.188417033624475,108.180702209473,40.600852929984292,-74.283145633527326,409,14845,14846
1,27.2409000396729,-0.36492837758947422,-0.93103559503915534,36.691785125234539,-119.75031022634856,13.3967599868774,36.557639581096964,-119.73988584586388,589,14845,14846
1,44.6455001831055,-0.36492837758947422,-0.93103559503915534,37.643044745684172,-120.90481338306878,0.0,37.614690256365556,-120.89200606738528,363,14845,14846
1,38.7052001953125,-0.36492837758947422,-0.93103559503915534,34.246895879036394,-118.59911046860738,37.1393394470215,34.229927519189893,-118.54128082768521,372,14845,14846
1,0.0,-0.36492837758947422,-0.93103559503915534,26.120095259530277,-80.169817745846927,26.6978797912598,26.116251564482219,-80.169733715223913,358,14845,14846
1,0.0,-0.36492837758947422,-0.93103559503915534,41.862026435467726,-87.636877088295236,13.4961795806885,41.855084950889513,-87.636963123587734,303,14845,14846
1,81.4290924072266,-0.36492837758947422,-0.93103559503915534,41.35288699066453,-72.890778716251148,8.41313171386719,41.305669719902255,-72.921412065143343,365,14845,14846
1,81.4290924072266,-0.36492837758947422,-0.93103559503915534,41.35288699066453,-72.890778716251148,0.0,41.3056411571715,-72.921388789515575,569,14845,14847
1,81.4290924072266,-0.36492837758947422,-0.93103559503915534,41.35288699066453,-72.890778716251148,0.0,41.305663731786709,-72.921413572652924,569,14845,14848
1,81.4290924072266,-0.36492837758947422,-0.93103559503915534,41.35288699066453,-72.890778716251148,0.0,41.305655406565833,-72.9214143727032,569,14845,14849
1,81.4290924072266,-0.36492837758947422,-0.93103559503915534,41.35288699066453,-72.890778716251148,0.0,41.305643213224371,-72.921416504893457,569,14845,14849
1,42.2000007629395,-0.36492837758947422,-0.93103559503915534,39.977577649201429,-75.192163341526239,19.2000007629395,39.957067143263671,-75.181519741027159,358,14845,14846
1,0.0,-0.36492837758947422,-0.93103559503915534,41.864807350939088,-87.63697627060111,1.72119796276093,41.863085900717465,-87.636906673335517,269,14845,14846
1,79.3129425048828,-0.36492837758947422,-0.93103559503915534,40.337081836432247,-88.14837458949836,60.8197898864746,40.295672974775286,-88.165689561979761,371,14845,14846
1,40.9000015258789,-0.36492837758947422,-0.93103559503915534,39.40950803728326,-76.308115196485886,122.900001525879,39.336077925972063,-76.42795070444059,353,14845,14846
1,32.9000015258789,-0.36492837758947422,-0.93103559503915534,41.2801368863003,-72.839348946282,89.4000015258789,41.270132478749211,-72.693758345519726,390,14845,14846
1,17.5661602020264,-0.36492837758947422,-0.93103559503915534,35.095834656688595,-106.64490748291588,0.292044401168823,35.0796435198503,-106.64798855541251,403,14846,14847
1,59.4217109680176,-0.36492837758947422,-0.93103559503915534,48.546656830962725,-110.87501291739764,76.9132995605469,48.512928240061136,-110.98918895256119,284,14846,14847
1,59.4217109680176,-0.36492837758947422,-0.93103559503915534,48.546656830962725,-110.87501291739764,78.2927474975586,48.50778839498355,-111.12987666421844,599,14846,14848
1,0.11408393830061,-0.36492837758947422,-0.93103559503915534,37.614349242226012,-77.4949440717104,16.0624408721924,37.609300891541118,-77.492543061450533,300,14846,14847
1,0.0,-0.36492837758947422,-0.93103559503915534,42.642209104934636,-73.741670186909758,11.1623306274414,42.641515114349247,-73.741815411630938,359,14846,14847
1,0.0,-0.36492837758947422,-0.93103559503915534,42.642209104934636,-73.741670186909758,75.8258972167969,42.598281301039471,-73.750300357264223,544,14846,14848
1,91.8262023925781,-0.36492837758947422,-0.93103559503915534,42.094418561418124,-71.19405426970016,87.663444519043,41.98682194184719,-71.252512115751273,387,14846,14847
1,40.6004600524902,-0.36492837758947422,-0.93103559503915534,41.51959623701304,-88.079725389427878,13.4340400695801,41.47422478347417,-88.091638068847189,268,14846,14847
1,40.6004600524902,-0.36492837758947422,-0.93103559503915534,41.51959623701304,-88.079725389427878,0.0,41.472831028860419,-88.091973386774328,544,14846,14848
1,63.7192344665527,-0.36492837758947422,-0.93103559503915534,42.7302097030189,-87.90806408648416,24.2583198547363,42.711149341257951,-87.905774883222861,387,14846,14847
1,63.7192344665527,-0.36492837758947422,-0.93103559503915534,42.7302097030189,-87.90806408648416,0.0,42.706373719366006,-87.9057081676423,563,14846,14848
1,39.3880386352539,-0.36492837758947422,-0.93103559503915534,38.853538660111731,-77.047991187644712,40.5534858703613,38.817994782115662,-77.0513609034566,360,14846,14847
1,0.0335540995001793,-0.36492837758947422,-0.93103559503915534,38.899456181986316,-77.004778285991421,0.0335540995001793,38.899501271286162,-77.004746905968545,359,14846,14847
1,44.0924911499023,-0.36492837758947422,-0.93103559503915534,46.688627020501009,-122.96531629400425,68.593147277832,46.607081948722282,-122.94281459342707,317,14846,14847
1,13.3967599868774,-0.36492837758947422,-0.93103559503915534,36.55760313698503,-119.73991134674388,60.0244407653809,36.487049029112491,-119.70966800607931,291,14846,14847
1,4.20097351074219,-0.36492837758947422,-0.93103559503915534,38.8997155810469,-77.00455703393834,15.5019941329956,38.88463735123451,-77.007915862242569,360,14846,14847
1,66.940299987793,-0.36492837758947422,-0.93103559503915534,38.494686190604078,-77.31194540991082,16.5968208312988,38.441761178872838,-77.334464496808877,291,14846,14847
1,26.6978797912598,-0.36492837758947422,-0.93103559503915534,26.116236691557678,-80.169733822718925,43.9133682250977,26.018100996340639,-80.167792068980376,360,14846,14847
1,13.4961795806885,-0.36492837758947422,-0.93103559503915534,41.855056982266547,-87.636983898633645,45.8758201599121,41.773286742497412,-87.617754530933908,550,14846,14847
1,43.5332489013672,-0.36492837758947422,-0.93103559503915534,33.745514944474763,-117.8548094599636,64.9495544433594,33.666112809068643,-117.74573817372392,356,14846,14847
1,43.5332489013672,-0.36492837758947422,-0.93103559503915534,33.745514944474763,-117.8548094599636,0.0,33.666118879565246,-117.74574957921011,563,14846,14848
1,43.5332489013672,-0.36492837758947422,-0.93103559503915534,33.745514944474763,-117.8548094599636,0.0,33.66609668609096,-117.74574196263455,563,14846,14849
1,43.5332489013672,-0.36492837758947422,-0.93103559503915534,33.745514944474763,-117.8548094599636,0.0,33.666122824507909,-117.74576178943927,563,14846,14850
1,43.5332489013672,-0.36492837758947422,-0.93103559503915534,33.745514944474763,-117.8548094599636,0.0,33.6661083742107,-117.74574668045533,563,14846,14850
1,19.2000007629395,-0.36492837758947422,-0.93103559503915534,39.957027871505467,-75.181535589910226,109.199996948242,39.882887202198447,-75.318254228439258,389,14846,14847
1,44.7000007629395,-0.36492837758947422,-0.93103559503915534,41.031800020534462,-73.581788440724466,50.2999992370605,41.001301638064682,-73.664201930042609,349,14846,14847
1,60.8197898864746,-0.36492837758947422,-0.93103559503915534,40.295665660150206,-88.165716204754929,75.3311920166016,40.172828238200843,-88.217018225072763,357,14846,14847
1,122.900001525879,-0.36492837758947422,-0.93103559503915534,39.336029319146,-76.427965388544564,42.2000007629395,39.298720715530379,-76.53378723208526,359,14846,14847
1,0.292044401168823,-0.36492837758947422,-0.93103559503915534,35.079626005084471,-106.64801264626365,0.292044401168823,35.079649849725179,-106.64799160490102,226,14847,14848
1,0.292044401168823,-0.36492837758947422,-0.93103559503915534,35.079626005084471,-106.64801264626365,0.292044401168823,35.079640246236842,-106.64799159420159,465,14847,14849
1,16.0624408721924,-0.36492837758947422,-0.93103559503915534,37.609275693261651,-77.492556070683392,36.6484603881836,37.57420198141417,-77.473464516128132,302,14847,14848
1,16.0624408721924,-0.36492837758947422,-0.93103559503915534,37.609275693261651,-77.492556070683392,37.7172203063965,37.532890066691763,-77.496170915826156,592,14847,14849
1,11.1623306274414,-0.36492837758947422,-0.93103559503915534,42.641480497791754,-73.741860921923248,75.8258972167969,42.598269720954328,-73.750303961662468,185,14847,14848
1,11.1623306274414,-0.36492837758947422,-0.93103559503915534,42.641480497791754,-73.741860921923248,98.686149597168,42.490127966354088,-73.768945664897046,465,14847,14849
1,13.4340400695801,-0.36492837758947422,-0.93103559503915534,41.4741975165278,-88.091642503456939,0.0,41.472835206673672,-88.0919690225251,276,14847,14848
1,24.2583198547363,-0.36492837758947422,-0.93103559503915534,42.711147657967743,-87.905782894791429,0.0,42.706354530033074,-87.905747012980285,176,14847,14848
1,24.2583198547363,-0.36492837758947422,-0.93103559503915534,42.711147657967743,-87.905782894791429,18.492000579834,42.699075256312355,-87.90569086146462,497,14847,14849
1,41.3252296447754,-0.36492837758947422,-0.93103559503915534,41.185185201870922,-73.880280978101979,75.2730331420898,41.047293541277647,-73.870521513428329,361,14847,14848
1,41.3252296447754,-0.36492837758947422,-0.93103559503915534,41.185185201870922,-73.880280978101979,72.4992218017578,40.9985393315665,-73.884123843935072,529,14847,14849
1,78.2430267333984,-0.36492837758947422,-0.93103559503915534,36.670127545642963,-77.548731267497331,36.2004013061523,36.541992367501173,-77.53036238168653,456,14847,14848
1,0.0335540995001793,-0.36492837758947422,-0.93103559503915534,38.899456181986316,-77.004778285991421,0.0335540995001793,38.899495772988921,-77.0047447581394,359,14847,14848
1,0.0335540995001793,-0.36492837758947422,-0.93103559503915534,38.899456181986316,-77.004778285991421,0.0335540995001793,38.899484123162367,-77.0047540798906,537,14847,14849
1,66.6420364379883,-0.36492837758947422,-0.93103559503915534,40.551968203875795,-74.345460531275592,109.870796203613,40.482544662967825,-74.461368702849043,235,14847,14848
1,66.6420364379883,-0.36492837758947422,-0.93103559503915534,40.551968203875795,-74.345460531275592,120.359596252441,40.363756359041787,-74.5635499246918,510,14847,14849
1,66.5674667358398,-0.36492837758947422,-0.93103559503915534,41.310158557826526,-72.8776790384611,54.4072418212891,41.276967020056631,-72.80830526334168,306,14847,14848
1,66.5674667358398,-0.36492837758947422,-0.93103559503915534,41.310158557826526,-72.8776790384611,98.5432281494141,41.274804101544213,-72.678523033676541,564,14847,14849
1,11.2898359298706,-0.36492837758947422,-0.93103559503915534,25.862879692547249,-80.258547623972532,0.0,25.855330161428846,-80.258257278384292,391,14847,14848
1,11.2898359298706,-0.36492837758947422,-0.93103559503915534,25.862879692547249,-80.258547623972532,0.0,25.855349120569294,-80.258253243825635,391,14847,14849
1,11.2898359298706,-0.36492837758947422,-0.93103559503915534,25.862879692547249,-80.258547623972532,0.0,25.855312621452615,-80.258238701301138,391,14847,14850
1,11.2898359298706,-0.36492837758947422,-0.93103559503915534,25.862879692547249,-80.258547623972532,0.0,25.855348262897817,-80.258243156829437,391,14847,14850
0,21.7000007629395,-0.36492837758947422,-0.93103559503915534,40.772308986694014,-74.044618163489574,27.262811550944654,40.772314690468129,-74.044577860720992,227,14762,14766
0,0.0111846998333931,-0.36492837758947422,-0.93103559503915534,38.89956680800298,-77.004930874045684,9.0494680417221414,38.899125305314719,-77.00494194505707,537,10826,10828
0,0.0,-0.36492837758947422,-0.93103559503915534,41.177468092515973,-73.18674590330005,6.9253168223269563,41.177516172355929,-73.186595833534426,5,14557,14557
0,0.0,-0.36492837758947422,-0.93103559503915534,41.865566475140092,-87.635702161301339,3.7648938180049574,41.865613399035006,-87.635667500576858,225,11602,11603
0,6.19506883621216,-0.36492837758947422,-0.93103559503915534,42.807007200854741,-87.924833508603925,3.6698075913700849,42.806735966841515,-87.924759996723424,565,10120,10122
0,1.56585800647736,-0.36492837758947422,-0.93103559503915534,37.616687651675228,-77.49591300614324,0.98098457110481163,37.61686801771841,-77.496079367212829,355,9373,9374
0,68.4502334594727,-0.36492837758947422,-0.93103559503915534,40.953919135314237,-73.897889612531,73.552064889416968,40.953967571652349,-73.897869938214228,299,9844,9846
0,3.54181504249573,-0.36492837758947422,-0.93103559503915534,37.841374587959173,-122.29261574292713,7.7310204100684023,37.84135463834815,-122.29259256497944,558,10665,10667
0,23.922779083252,-0.36492837758947422,-0.93103559503915534,41.561107802892217,-87.668867119053843,30.150483473434889,41.561313553071656,-87.668814574978725,497,8870,8872
0,0.471994340419769,-0.36492837758947422,-0.93103559503915534,38.899608770023633,-77.00460280994605,7.3923222390369014,38.899697376506573,-77.004745475480235,3,6681,6681
0,15.4885721206665,-0.36492837758947422,-0.93103559503915534,38.905178229184038,-77.003603358974757,15.761065890122854,38.905338892516134,-77.003530317214057,358,11872,11873
0,0.0335540995001793,-0.36492837758947422,-0.93103559503915534,38.899402775968724,-77.004961391045157,8.0758355495027061,38.899211156688189,-77.004741200268782,12,11423,11423
0,0.242334693670273,-0.36492837758947422,-0.93103559503915534,42.640957883691208,-73.741944844915679,7.798640685887074,42.640983128381791,-73.741627892410236,539,11078,11080
0,0.0223693996667862,-0.36492837758947422,-0.93103559503915534,38.899585881012776,-77.004770656996925,1.6625216107660923,38.89940511500604,-77.004655039816612,553,9358,9360
0,0.0,-0.36492837758947422,-0.93103559503915534,38.8991777089296,-77.004793544979137,1.834989534564198,38.899086527750313,-77.004939687120725,535,10094,10096
0,18.6538429260254,-0.36492837758947422,-0.93103559503915534,39.956066567311055,-75.181634772883157,7.4684606973626426,39.956446539059996,-75.1813731213536,406,8813,8817
0,0.0335540995001793,-0.36492837758947422,-0.93103559503915534,38.899192967933828,-77.004763026970608,7.2062391995989783,38.899438563168388,-77.004953084936432,365,11424,11425
0,26.0,-0.36492837758947422,-0.93103559503915534,39.956890542472465,-75.181695807952579,8.5953678029964173,39.956792221609035,-75.181861423947979,534,10616,10618
0,3.37106847763062,-0.36492837758947422,-0.93103559503915534,38.899341740959272,-77.004885098017667,8.9822373146855288,38.899239406994781,-77.004898470686385,11,14502,14502
0,0.046975739300251,-0.36492837758947422,-0.93103559503915534,38.89948669899222,-77.004785914995637,7.8769755023793,38.8993887547438,-77.0046031836442,373,13282,13283
0,0.0223693996667862,-0.36492837758947422,-0.93103559503915534,38.899585881012776,-77.004770656996925,8.26746196227547,38.899425406028108,-77.004693903569148,173,9359,9360
0,0.0111846998333931,-0.36492837758947422,-0.93103559503915534,38.899181523930686,-77.00478591497702,0.85502853399969192,38.899052972038909,-77.004957269864519,360,10095,10096
0,16.255069732666,-0.36492837758947422,-0.93103559503915534,41.855056982264429,-87.637022045644883,23.673868066074334,41.855146874734587,-87.636923483743644,526,14301,14303
0,0.0111846998333931,-0.36492837758947422,-0.93103559503915534,38.899418034976634,-77.004831692005737,8.2625052798823422,38.899230287717927,-77.004830640618678,418,9560,9562
0,3.54181504249573,-0.36492837758947422,-0.93103559503915534,37.841374587959173,-122.29261574292713,3.8471867833052946,37.841080946636758,-122.29248604482193,195,10665,10666
0,0.0335540995001793,-0.36492837758947422,-0.93103559503915534,38.89932648196443,-77.004663844947871,0.4025626741964321,38.89913314570105,-77.004840814115042,2,14328,14328
0,0.138690277934074,-0.36492837758947422,-0.93103559503915534,38.899421849978268,-77.004808803998785,3.5879291247709038,38.899035578619362,-77.00492605059307,61,12688,12687
0,0.6800297498703,-0.36492837758947422,-0.93103559503915534,38.899456181988867,-77.004709620970033,7.7291000203128046,38.899439272772192,-77.004814486635837,546,13268,13270
0,0.046975739300251,-0.36492837758947422,-0.93103559503915534,38.899402775974117,-77.004816433000045,7.5973803975643222,38.899294260788544,-77.004378661405326,229,11830,11830
0,1.24150168895721,-0.36492837758947422,-0.93103559503915534,38.899467625992308,-77.0046791039612,3.8436393213602997,38.899380833402915,-77.004878145569364,363,8041,8042
0,4.83179044723511,-0.36492837758947422,-0.93103559503915534,38.899536290001642,-77.004801174003433,1.3186599071226757,38.89918960207072,-77.0047644689151,185,8305,8306
0,0.0,-0.36492837758947422,-0.93103559503915534,46.312585989394563,-119.11731600101263,4.0311985577088087,46.312628781622919,-119.11727085409007,581,9276,9278
0,0.037282258272171,-0.36492837758947422,-0.93103559503915534,37.839913558868048,-122.29221138469624,18.526117975739183,37.839687241955325,-122.29210017243661,540,12577,12579
0,4.83179044723511,-0.36492837758947422,-0.93103559503915534,38.899536290001642,-77.004801174003433,6.84815468240643,38.899168723789941,-77.004766993132733,4,8305,8305
0,0.0,-0.36492837758947422,-0.93103559503915534,38.899227299934196,-77.004938503027333,3.7331435155556871,38.899060724827066,-77.005030980007362,202,12416,12417
0,10.5292768478394,-0.36492837758947422,-0.93103559503915534,37.616542693643851,-77.495951153146649,3.3998733942211148,37.616491626525729,-77.495871387417864,543,12191,12193
0,1.47264897823334,-0.36492837758947422,-0.93103559503915534,41.863937599790376,-87.636968641512325,1.7607482511684291,41.863697981217527,-87.636906682807719,207,12206,12209
0,9.42619800567627,-0.36492837758947422,-0.93103559503915534,38.902198949544314,-77.004648586118435,0.54115185780822883,38.901847931651353,-77.004908264094226,581,12244,12246
0,0.046975739300251,-0.36492837758947422,-0.93103559503915534,38.899402775974117,-77.004816433000045,0.78003987158030041,38.899275116147386,-77.004417037538829,409,11830,11831
0,51.740421295166,-0.36492837758947422,-0.93103559503915534,39.188369978713077,-76.693010628415053,63.754708951580355,39.188372130797489,-76.69287597754068,354,12091,12092
0,0.0,-0.36492837758947422,-0.93103559503915534,38.89953247599518,-77.0049537620507,0.34676662543577141,38.899524912586038,-77.004752893335692,248,10041,10052
0,2.06916952133179,-0.36492837758947422,-0.93103559503915534,39.957100350503907,-75.181978095054731,13.162579965278379,39.956962090129629,-75.181630861636947,423,11140,11139
0,1.13860249519348,-0.36492837758947422,-0.93103559503915534,38.899227299934488,-77.004930874024964,6.0465086560105306,38.899503122993067,-77.004771626884079,545,9843,9845
0,4.70652198791504,-0.36492837758947422,-0.93103559503915534,38.899456181984881,-77.004816433003313,4.9108715093485209,38.899845339450458,-77.004525363650657,313,9827,9829
0,0.279617011547089,-0.36492837758947422,-0.93103559503915534,42.641160062730876,-73.741891439911825,3.6451110111315312,42.641092871516925,-73.741553855023,550,10865,10867
0,0.046975739300251,-0.36492837758947422,-0.93103559503915534,37.616973754726182,-77.496141887230181,2.3401138245082178,37.616903867406116,-77.495929034276955,5,6165,6165
0,33.7901611328125,-0.36492837758947422,-0.93103559503915534,39.769305927946952,-89.653692658088232,37.33687819010472,39.769371617005454,-89.653661851187522,459,14785,14786
0,21.7000007629395,-0.36492837758947422,-0.93103559503915534,40.772308986694014,-74.044618163489574,25.249368313099808,40.772335126816373,-74.044595086392661,227,14762,14765
0,0.908197641372681,-0.36492837758947422,-0.93103559503915534,38.899273075940279,-77.005022427056289,2.3778276906260349,38.899471918540172,-77.004741926820159,354,10110,10111
0,0.0581604391336441,-0.36492837758947422,-0.93103559503915534,38.899418034972093,-77.004953762043726,4.5350188666405735,38.899142564715383,-77.004699447706273,8,8319,8319
0,0.869919419288635,-0.36492837758947422,-0.93103559503915534,45.403344855353524,-122.56671823672826,55.261681904110084,45.40373223581085,-122.56668305643655,117,11669,11670
0,9.06855487823486,-0.36492837758947422,-0.93103559503915534,40.311305921279491,-88.1591472962738,11.660817865196027,40.31104028009829,-88.1592804784441,544,11096,11098
0,4.70652198791504,-0.36492837758947422,-0.93103559503915534,38.899456181984881,-77.004816433003313,4.1070987839439486,38.899864989691338,-77.004515633642967,313,9827,9828
0,0.0,-0.36492837758947422,-0.93103559503915534,38.899421849977706,-77.004824062003578,6.9012796440366264,38.899470208039411,-77.004652393448978,346,10372,10374
0,2.35997176170349,-0.36492837758947422,-0.93103559503915534,38.899372257967144,-77.004839321005292,1.9389901841167396,38.899478618873879,-77.00465026224613,190,10377,10378
0,0.0223693996667862,-0.36492837758947422,-0.93103559503915534,38.899585881012776,-77.004770656996925,7.0484085691007916,38.899439649935623,-77.00485527304,541,9359,9361
0,0.908197641372681,-0.36492837758947422,-0.93103559503915534,38.899273075940279,-77.005022427056289,3.905462132425328,38.8991617944616,-77.004889730362436,365,10110,10111
0,0.0111846998333931,-0.36492837758947422,-0.93103559503915534,38.899181523930686,-77.00478591497702,5.4575157542184076,38.898965330761385,-77.00478291926413,12,10095,10095
0,0.0,-0.36492837758947422,-0.93103559503915534,38.89918152393124,-77.004770656972255,5.7549888282604407,38.899568354842451,-77.004837531670745,363,10081,10082
0,0.0,-0.36492837758947422,-0.93103559503915534,39.19224189643144,-76.694582284144076,4.5990179906270621,39.192484418047961,-76.69461036815396,522,12113,12115
0,0.0335540995001793,-0.36492837758947422,-0.93103559503915534,42.642521909996894,-73.741563375895808,0.13821554040428549,42.642553566941778,-73.741553051752234,347,11863,11864
0,0.0,-0.36492837758947422,-0.93103559503915534,39.956909615478423,-75.18163477293443,6.9288310329628446,39.957342963500082,-75.1816445515313,103,14324,14322
0,0.0,-0.36492837758947422,-0.93103559503915534,38.8992692619495,-77.004755397972843,4.2788041222349396,38.899588147670379,-77.004803718291683,15,8835,8835
0,0.908197641372681,-0.36492837758947422,-0.93103559503915534,38.899273075940279,-77.005022427056289,5.5685002471359439,38.899439927128995,-77.004770971338843,542,10114,10116
0,0.908197641372681,-0.36492837758947422,-0.93103559503915534,38.899273075940279,-77.005022427056289,1.8866850186777331,38.899475330140952,-77.00476489938859,366,10114,10115
0,1.28400361537933,-0.36492837758947422,-0.93103559503915534,38.899349369960561,-77.004892727020547,4.3498908313437488,38.899479569897082,-77.004675069172649,360,8046,8047
0,2.35997176170349,-0.36492837758947422,-0.93103559503915534,38.899372257967144,-77.004839321005292,7.4284628095077689,38.8990899434047,-77.004952473146474,536,10381,10383
0,15.3185653686523,-0.36492837758947422,-0.93103559503915534,38.9052926702108,-77.003504176950884,25.252644922351621,38.905342476871219,-77.003459634605335,541,14761,14763
0,24.7070026397705,-0.36492837758947422,-0.93103559503915534,39.956791360455746,-75.181611883920013,8.3775693534539357,39.956986728348291,-75.181174793658371,152,12508,12509
0,0.0,-0.36492837758947422,-0.93103559503915534,33.75240428918643,-117.85601490571331,24.846823167054175,33.752662595899324,-117.85594799344204,357,7227,7228
